loco id,loco type,zone,manufacture year,cycle,totalcycles,days since service,engine temp   (C),oil pressure (bar),vibration    (mms),fuel efficiency (%),coolant temp (C),bearing temp  (C),RPM,exhaust temp (C),turbo pressure (bar),load factor (%),battery voltage (V),brake pressure (bar),RU,failure label,risk category
WDG4-1005,WDG4,CR,2020,20,105,6,79.338,3.436,2.502,93.642,74.377,63.071,935.064,330.252,1.867,76.998,23.566,4.131,85,0,Low
WDG4-1005,WDG4,CR,2020,21,105,8,82.81,3.384,1.424,95.293,72.429,59.965,912.648,318.724,1.569,71.824,24.554,4.091,84,0,Low
WDG4-1005,WDG4,CR,2020,22,105,10,88.329,3.241,1.953,93.592,77.725,63.917,894.31,311.28,1.845,72.092,23.634,4.05,83,0,Low
WDG4-1005,WDG4,CR,2020,23,105,12,82.267,3.652,1.879,96.199,73.343,60.341,907.364,331.463,1.896,71.864,24.144,4.001,82,0,Low
WDG4-1005,WDG4,CR,2020,24,105,14,80.81,3.313,1.66,95.61,71.885,62.732,904.375,322.011,1.844,65.568,23.912,4.019,81,0,Low
WDG4-1005,WDG4,CR,2020,25,105,16,81.624,3.516,2.09,94.234,71.089,61.583,878.555,324.112,1.733,70.447,23.35,4.021,80,0,Low
WDG4-1005,WDG4,CR,2020,26,105,18,82.961,3.45,1.41,95.464,76.583,63.943,928.341,312.112,1.652,74.747,22.765,4.218,79,0,Low
WDG4-1005,WDG4,CR,2020,27,105,20,85.549,3.163,2.429,91.545,78.041,60.981,845.26,312.608,1.805,80.695,23.994,4.274,78,0,Low
WDG4-1005,WDG4,CR,2020,28,105,22,78.293,3.259,1.641,92.749,80.251,59.6,901.591,318.476,1.7,66.152,24.373,4.264,77,0,Low
WDG4-1005,WDG4,CR,2020,29,105,24,85.088,3.305,1.664,96.211,71.704,58.361,891.009,324.634,1.731,70.877,24.533,4.263,76,0,Low
WDG4-1005,WDG4,CR,2020,30,105,26,81.079,3.294,2.046,93.229,77.172,56.932,886.421,318.088,1.822,68.086,23.516,4.017,75,0,Low
WDG4-1005,WDG4,CR,2020,31,105,28,81.331,3.306,1.997,93.591,75.915,60.65,892.031,317.47,1.695,71.154,24.157,4.243,74,0,Low
WDG4-1005,WDG4,CR,2020,32,105,30,81.534,3.083,2.208,93.613,76.176,61.505,913.17,329.964,1.869,78.973,24.155,4.228,73,0,Low
WDG4-1005,WDG4,CR,2020,33,105,32,83.436,3.364,1.973,95.025,77.65,61.567,902.94,313.778,1.783,60.029,23.898,4.028,72,0,Low
WDG4-1005,WDG4,CR,2020,34,105,34,83.566,3.396,2.095,94.022,72.232,57.761,878.586,324.9,1.705,76.79,23.644,4.058,71,0,Low
WDG4-1005,WDG4,CR,2020,35,105,36,80.689,3.304,2.491,93.533,73.814,59.403,895.399,319.547,1.814,71.627,24.145,3.974,70,0,Low
WDG4-1005,WDG4,CR,2020,36,105,38,81.951,3.103,1.856,92.859,74.945,58.194,919.396,333.334,1.768,80.243,24.218,3.842,69,0,Low
WDG4-1005,WDG4,CR,2020,37,105,40,84.369,3.464,1.848,93.208,77.093,60.14,892.872,333.243,1.748,66.05,23.541,4.221,68,0,Low
WDG4-1005,WDG4,CR,2020,38,105,42,80.487,3.284,1.527,95.619,75.625,62.21,915.157,320.42,1.606,69.377,24.501,4.252,67,0,Low
WDG4-1005,WDG4,CR,2020,39,105,44,90.101,3.468,1.894,94.165,72.91,60.358,893.1,312.963,1.792,73.023,23.833,4.251,66,0,Low
WDG4-1005,WDG4,CR,2020,40,105,46,83.804,3.375,1.722,92.386,76.619,59.932,906.649,334.47,1.635,71.996,24.491,4.233,65,0,Low
WDG4-1005,WDG4,CR,2020,41,105,48,85.921,3.062,1.519,93.464,76.278,64.089,896.607,322.327,1.801,70.389,23.46,4.224,64,0,Low
WDG4-1005,WDG4,CR,2020,42,105,50,82.944,3.313,2.399,93.188,73.06,61.145,899.879,330.294,1.773,61.026,24.093,4.263,63,0,Low
WDG4-1005,WDG4,CR,2020,43,105,52,85.352,3.201,1.957,93.872,75.635,57.375,887.034,324.328,1.795,66.542,24.018,3.932,62,0,Low
WDG4-1005,WDG4,CR,2020,44,105,54,82.532,3.192,2.279,93.337,73.176,62.434,918.553,305.847,1.702,70.701,24.172,4.204,61,0,Low
WDG4-1005,WDG4,CR,2020,45,105,56,87.605,3.442,2.116,93.231,76.278,57.716,895.912,301.013,1.822,69.632,23.051,4.116,60,0,Medium
WDG4-1005,WDG4,CR,2020,46,105,58,86.884,3.148,2.344,92.421,73.029,60.71,867.719,317.638,1.663,79.544,24.31,3.836,59,0,Medium
WDG4-1005,WDG4,CR,2020,47,105,60,79.587,3.284,2.067,93.724,72.546,64.614,903.981,318.787,1.849,64.883,23.942,4.39,58,0,Medium
WDG4-1005,WDG4,CR,2020,48,105,62,79.113,3.086,2.383,90.262,73.532,59.013,911.08,334.982,1.612,70.074,24.403,4.344,57,0,Medium
WDG4-1005,WDG4,CR,2020,49,105,64,84.322,3.637,2.364,93.168,70.218,62.582,917.773,305.124,1.674,65.609,24.196,3.947,56,0,Medium
WDG4-1005,WDG4,CR,2020,50,105,66,81.531,3.348,2.23,92.243,78.471,57.386,876.974,334.883,1.888,74.955,23.817,4.329,55,0,Medium
WDG4-1005,WDG4,CR,2020,51,105,68,83.85,3.57,2.146,93.495,79.638,59.368,849.386,323.331,1.814,73.009,23.434,4.127,54,0,Medium
WDG4-1005,WDG4,CR,2020,52,105,70,86.349,3.276,2.134,93.482,73.592,62.681,898.489,320.554,1.718,67.787,23.161,4.633,53,0,Medium
WDG4-1005,WDG4,CR,2020,53,105,72,84.795,3.477,2.268,94.973,79.202,61.645,915.476,320.287,1.803,67.806,24.494,3.864,52,0,Medium
WDG4-1005,WDG4,CR,2020,54,105,74,81.238,3.454,2.168,90.885,75.413,59.907,884.953,329.767,1.766,65.966,23.662,4.06,51,0,Medium
WDG4-1005,WDG4,CR,2020,55,105,76,80.206,3.453,2.258,91.154,75.792,60.064,918.968,325.772,1.751,66.179,23.33,3.96,50,0,Medium
WDG4-1005,WDG4,CR,2020,56,105,78,83.687,3.312,1.963,94.593,77.567,59.917,896.046,340.491,1.894,69.675,23.911,4.033,49,0,Medium
WDG4-1005,WDG4,CR,2020,57,105,80,85.171,3.367,1.876,92.963,76.605,62.224,873.253,316.497,1.68,69.997,24.169,4.372,48,0,Medium
WDG4-1005,WDG4,CR,2020,58,105,82,86.967,3.323,2.191,93.234,76.603,62.012,851.657,338.592,1.744,68.508,23.898,4.035,47,0,Medium
WDG4-1005,WDG4,CR,2020,59,105,84,85.923,2.993,1.919,91.883,74.27,61.902,868.876,328.816,1.669,66.398,24.088,4.138,46,0,Medium
WDG4-1005,WDG4,CR,2020,60,105,86,88.59,3.357,2.106,92.933,76.337,63.812,893.629,320.941,1.646,64.866,23.078,4.145,45,0,Medium
WDG4-1005,WDG4,CR,2020,61,105,88,90.903,3.463,1.934,93.39,78.44,59.487,872.446,331.892,1.614,80.123,23.473,4.157,44,0,Medium
WDG4-1005,WDG4,CR,2020,62,105,90,83.379,3.593,1.875,90.257,75.165,62.126,910.452,311.913,1.813,71.063,23.345,3.977,43,0,Medium
WDG4-1005,WDG4,CR,2020,63,105,92,88.526,3.472,2.503,93.903,75.749,61.126,904.382,314.208,1.709,67.938,23.049,3.848,42,0,Medium
WDG4-1005,WDG4,CR,2020,64,105,94,84.622,3.614,2.215,94.0,78.772,59.362,861.556,329.568,1.6,77.465,24.081,3.679,41,0,Medium
WDG4-1005,WDG4,CR,2020,65,105,96,85.826,3.447,1.823,92.634,79.091,63.739,869.383,329.284,1.78,69.121,23.721,4.07,40,0,Medium
WDG4-1005,WDG4,CR,2020,66,105,98,83.691,3.415,2.213,93.848,74.241,63.118,935.718,316.159,1.532,70.358,23.568,4.09,39,0,Medium
WDG4-1005,WDG4,CR,2020,67,105,100,83.109,3.303,1.905,93.072,81.45,60.667,926.319,335.334,1.707,72.684,24.038,3.866,38,0,Medium
WDG4-1005,WDG4,CR,2020,68,105,102,81.715,3.412,1.881,91.347,77.529,59.364,922.31,328.666,1.714,70.849,23.383,4.138,37,0,Medium
WDG4-1005,WDG4,CR,2020,69,105,104,76.945,3.284,2.333,90.991,77.145,61.677,931.486,333.248,1.771,71.708,23.772,4.367,36,0,Medium
WDG4-1005,WDG4,CR,2020,70,105,106,80.574,3.492,2.746,94.971,77.74,61.657,910.425,311.702,1.808,72.878,23.634,4.23,35,0,Medium
WDG4-1005,WDG4,CR,2020,71,105,108,80.93,3.34,2.3,93.087,74.544,60.993,903.78,338.207,1.723,81.1,23.912,4.031,34,0,Medium
WDG4-1005,WDG4,CR,2020,72,105,110,88.27,3.224,2.393,95.325,74.713,59.829,909.836,320.527,1.803,77.772,23.378,4.268,33,0,Medium
WDG4-1005,WDG4,CR,2020,73,105,112,84.012,3.411,2.092,90.248,79.575,60.574,934.947,330.94,1.654,78.781,23.547,3.981,32,0,Medium
WDG4-1005,WDG4,CR,2020,74,105,114,86.66,3.269,1.875,91.91,75.353,60.045,893.334,325.165,1.719,72.665,23.863,3.906,31,0,Medium
WDG4-1005,WDG4,CR,2020,75,105,116,90.761,2.791,2.913,88.174,76.971,65.432,883.923,315.776,1.276,76.017,22.572,3.615,30,1,High
WDG4-1005,WDG4,CR,2020,76,105,118,94.869,2.952,3.155,87.422,82.605,65.299,880.724,340.847,1.443,74.029,23.232,3.516,29,1,High
WDG4-1005,WDG4,CR,2020,77,105,120,92.622,3.083,2.994,91.932,80.578,63.673,906.186,343.673,1.441,72.483,23.193,3.739,28,1,High
WDG4-1005,WDG4,CR,2020,78,105,122,92.994,2.634,2.755,87.875,80.381,66.185,878.703,364.207,1.521,63.487,22.612,3.844,27,1,High
WDG4-1005,WDG4,CR,2020,79,105,124,92.397,2.791,3.588,89.654,80.456,66.595,877.853,341.014,1.436,75.922,23.308,3.688,26,1,High
WDG4-1005,WDG4,CR,2020,80,105,126,91.005,2.689,3.028,88.302,85.248,69.469,867.421,343.995,1.542,73.445,22.614,3.474,25,1,High
WDG4-1005,WDG4,CR,2020,81,105,128,92.284,2.832,3.27,90.504,79.509,68.639,882.512,332.878,1.369,67.184,23.613,3.555,24,1,High
WDG4-1005,WDG4,CR,2020,82,105,130,89.708,2.789,3.885,86.304,78.277,67.759,876.006,343.818,1.421,69.324,23.347,3.621,23,1,High
WDG4-1005,WDG4,CR,2020,83,105,132,94.63,2.692,3.843,91.346,86.017,67.324,883.346,370.632,1.401,81.183,22.954,3.753,22,1,High
WDG4-1005,WDG4,CR,2020,84,105,134,92.718,2.829,3.89,87.466,83.575,71.54,887.279,354.904,1.334,70.024,22.35,3.932,21,1,High
WDG4-1005,WDG4,CR,2020,85,105,136,93.757,2.613,3.803,91.795,84.534,66.474,850.539,343.545,1.426,76.987,22.867,3.65,20,1,High
WDG4-1005,WDG4,CR,2020,86,105,138,98.604,2.556,4.415,89.343,88.707,72.232,883.576,341.718,1.519,64.92,22.524,3.212,19,1,High
WDG4-1005,WDG4,CR,2020,87,105,140,90.358,2.816,4.039,88.219,82.495,68.149,861.437,363.045,1.397,60.056,22.36,3.191,18,1,High
WDG4-1005,WDG4,CR,2020,88,105,142,96.313,2.521,4.165,86.127,84.941,75.644,859.163,360.3,1.467,71.037,22.712,3.82,17,1,High
WDG4-1005,WDG4,CR,2020,89,105,144,100.955,2.383,4.646,86.488,90.997,70.929,844.905,359.433,1.329,73.614,22.136,3.557,16,1,High
WDG4-1005,WDG4,CR,2020,90,105,146,93.998,2.404,4.209,87.188,85.99,70.035,853.167,362.319,1.215,67.951,22.443,3.507,15,1,High
WDG4-1005,WDG4,CR,2020,91,105,148,100.37,2.698,5.11,87.713,87.426,75.858,869.577,361.974,1.287,63.703,22.632,3.34,14,1,High
WDG4-1005,WDG4,CR,2020,92,105,150,101.965,2.271,5.032,84.344,85.734,70.501,818.051,365.858,1.218,72.778,21.67,3.358,13,1,High
WDG4-1005,WDG4,CR,2020,93,105,152,98.042,1.878,4.973,84.339,93.819,73.444,789.337,379.743,1.213,78.995,22.696,3.609,12,1,High
WDG4-1005,WDG4,CR,2020,94,105,154,101.375,2.394,5.099,84.544,88.146,75.269,849.093,354.094,1.127,74.354,22.395,3.28,11,1,High
WDG4-1005,WDG4,CR,2020,95,105,156,108.642,2.436,5.307,83.887,92.574,76.915,858.021,366.108,1.205,70.23,21.31,3.137,10,1,Critical
WDG4-1005,WDG4,CR,2020,96,105,158,108.816,2.152,6.006,81.294,93.767,72.827,821.907,377.556,1.011,73.976,21.844,3.617,9,1,Critical
WDG4-1005,WDG4,CR,2020,97,105,160,109.345,2.089,5.408,87.049,96.041,80.636,848.738,382.437,1.115,73.405,21.516,3.182,8,1,Critical
WDG4-1005,WDG4,CR,2020,98,105,162,114.542,1.783,5.912,81.506,94.575,82.937,802.249,361.732,1.06,85.168,21.493,3.262,7,1,Critical
WDG4-1005,WDG4,CR,2020,99,105,164,115.331,2.08,6.513,79.857,100.634,82.074,826.957,371.084,1.07,71.636,21.246,3.362,6,1,Critical
WDG4-1005,WDG4,CR,2020,100,105,166,113.23,1.968,6.933,81.376,99.051,82.919,812.422,400.26,0.929,78.326,20.846,3.033,5,1,Critical
WDG4-1005,WDG4,CR,2020,101,105,168,120.876,1.987,7.383,78.963,100.835,82.193,803.756,385.633,1.12,76.384,21.157,2.938,4,1,Critical
WDG4-1005,WDG4,CR,2020,102,105,170,120.569,1.806,7.508,78.918,99.867,86.801,804.369,398.52,0.98,70.31,20.482,2.844,3,1,Critical
WDG4-1005,WDG4,CR,2020,103,105,172,120.079,1.709,7.386,79.85,102.876,87.318,801.895,398.071,1.034,67.804,20.766,2.727,2,1,Critical
WDG4-1005,WDG4,CR,2020,104,105,174,123.4,1.713,7.505,78.658,99.924,87.21,825.069,399.925,0.906,80.147,20.717,2.981,1,1,Critical
WDG4-1005,WDG4,CR,2020,105,105,176,124.254,1.721,8.514,78.347,103.962,93.184,770.033,394.572,0.786,73.0,20.231,2.668,0,1,Critical
WAG9-1006,WAG9,ER,2019,1,137,-14,86.259,3.694,2.19,93.011,77.756,58.62,894.055,315.391,1.974,76.384,24.042,4.143,136,0,Low
WAG9-1006,WAG9,ER,2019,2,137,-12,84.101,3.589,2.038,93.708,75.555,61.883,899.589,324.57,1.872,70.31,23.521,4.1,135,0,Low
WAG9-1006,WAG9,ER,2019,3,137,-10,81.694,3.571,1.629,95.409,77.286,61.006,902.214,320.28,1.965,67.804,23.964,4.037,134,0,Low
WAG9-1006,WAG9,ER,2019,4,137,-8,83.031,3.657,1.449,95.011,73.011,59.456,930.664,318.158,1.878,80.147,24.081,4.346,133,0,Low
WAG9-1006,WAG9,ER,2019,5,137,-6,81.834,3.749,2.151,95.522,75.682,63.939,881.083,308.697,1.8,73.0,23.766,4.089,132,0,Low
WAG9-1006,WAG9,ER,2019,6,137,-4,76.664,3.374,2.039,94.512,72.969,58.935,911.685,313.012,1.747,75.587,24.145,4.667,131,0,Low
WAG9-1006,WAG9,ER,2019,7,137,-2,81.356,3.338,2.385,91.863,73.946,60.839,887.457,325.85,1.752,67.125,23.427,4.121,130,0,Low
WAG9-1006,WAG9,ER,2019,8,137,0,85.972,3.721,1.717,94.355,76.947,61.421,919.348,317.48,1.737,78.276,23.34,3.706,129,0,Low
WAG9-1006,WAG9,ER,2019,9,137,2,83.131,3.585,2.323,94.734,78.875,58.341,893.472,320.511,1.652,72.692,24.179,4.25,128,0,Low
WAG9-1006,WAG9,ER,2019,10,137,4,83.101,2.961,2.32,94.802,76.899,58.748,892.331,325.711,1.555,77.551,24.034,3.775,127,0,Low
WAG9-1006,WAG9,ER,2019,11,137,6,76.175,3.738,1.317,93.01,69.956,55.08,924.869,315.616,1.656,70.444,23.75,4.059,126,0,Low
WAG9-1006,WAG9,ER,2019,12,137,8,79.335,3.384,1.746,93.507,75.328,59.588,888.759,329.698,1.809,75.001,23.269,4.291,125,0,Low
WAG9-1006,WAG9,ER,2019,13,137,10,85.831,3.244,2.067,95.471,77.809,60.477,893.713,308.593,1.791,71.24,24.499,4.118,124,0,Low
WAG9-1006,WAG9,ER,2019,14,137,12,80.281,3.392,1.679,92.416,73.379,62.815,897.395,302.938,1.762,69.863,24.819,4.219,123,0,Low
WAG9-1006,WAG9,ER,2019,15,137,14,82.354,3.613,2.003,92.003,79.259,63.956,904.267,322.016,1.796,69.766,23.785,3.875,122,0,Low
WAG9-1006,WAG9,ER,2019,16,137,16,82.673,3.47,1.508,93.656,74.937,64.753,894.479,311.415,1.799,74.232,24.031,3.762,121,0,Low
WAG9-1006,WAG9,ER,2019,17,137,18,80.157,3.215,1.801,91.361,75.123,62.829,870.663,317.614,1.599,68.209,24.746,4.458,120,0,Low
WAG9-1006,WAG9,ER,2019,18,137,20,80.502,3.514,2.271,95.235,76.604,60.803,901.892,319.743,1.755,72.588,24.114,4.267,119,0,Low
WAG9-1006,WAG9,ER,2019,19,137,22,86.699,3.206,2.064,92.074,80.092,66.517,892.504,319.844,1.809,66.952,24.448,4.125,118,0,Low
WAG9-1006,WAG9,ER,2019,20,137,24,84.406,3.371,1.692,94.712,77.026,61.412,929.342,315.465,1.849,73.408,23.478,4.223,117,0,Low
WAG9-1006,WAG9,ER,2019,21,137,26,87.612,3.531,1.685,91.278,74.422,62.514,878.243,324.743,1.678,75.446,23.554,4.389,116,0,Low
WAG9-1006,WAG9,ER,2019,22,137,28,83.06,3.182,2.092,91.114,76.108,58.928,896.813,315.749,1.736,74.138,24.348,4.089,115,0,Low
WAG9-1006,WAG9,ER,2019,23,137,30,86.382,3.453,1.832,94.826,78.407,58.731,905.739,323.336,1.781,62.005,23.602,3.888,114,0,Low
WAG9-1006,WAG9,ER,2019,24,137,32,81.893,3.281,1.783,91.251,77.34,59.236,879.38,316.747,1.801,64.534,24.384,3.964,113,0,Low
WAG9-1006,WAG9,ER,2019,25,137,34,78.89,3.517,1.879,93.775,76.72,56.009,878.724,303.637,1.85,70.598,24.119,4.048,112,0,Low
WAG9-1006,WAG9,ER,2019,26,137,36,82.064,3.429,1.26,93.137,81.703,63.029,905.082,319.832,1.764,62.49,24.198,4.067,111,0,Low
WAG9-1006,WAG9,ER,2019,27,137,38,86.132,3.384,2.968,91.574,75.749,57.873,866.455,309.131,1.844,75.02,24.078,4.246,110,0,Low
WAG9-1006,WAG9,ER,2019,28,137,40,80.902,3.398,2.205,94.653,73.137,60.786,867.697,320.953,1.768,73.539,24.039,3.923,109,0,Low
WAG9-1006,WAG9,ER,2019,29,137,42,87.187,3.583,2.04,95.079,74.979,59.73,898.301,323.083,1.804,75.168,24.413,4.459,108,0,Low
WAG9-1006,WAG9,ER,2019,30,137,44,86.599,3.375,2.32,93.493,79.941,57.36,926.481,328.032,1.772,73.408,23.258,4.557,107,0,Low
WAG9-1006,WAG9,ER,2019,31,137,46,88.765,3.441,1.46,94.712,74.645,63.426,916.457,320.036,1.744,73.559,23.807,4.172,106,0,Low
WAG9-1006,WAG9,ER,2019,32,137,48,81.158,3.466,2.177,93.98,77.487,59.89,879.338,322.713,1.879,70.91,24.025,4.142,105,0,Low
WAG9-1006,WAG9,ER,2019,33,137,50,83.409,3.489,2.089,93.674,77.105,60.852,895.259,316.415,1.702,74.066,24.51,4.181,104,0,Low
WAG9-1006,WAG9,ER,2019,34,137,52,87.214,3.189,1.93,90.477,75.256,59.237,909.29,312.063,1.784,70.092,23.662,4.081,103,0,Low
WAG9-1006,WAG9,ER,2019,35,137,54,83.569,3.22,1.494,95.071,73.007,61.195,880.249,340.334,1.811,70.41,24.286,3.973,102,0,Low
WAG9-1006,WAG9,ER,2019,36,137,56,82.341,3.521,2.097,92.912,77.882,60.518,918.315,332.216,1.762,67.882,23.561,4.33,101,0,Low
WAG9-1006,WAG9,ER,2019,37,137,58,89.973,3.546,1.985,93.851,76.749,60.908,893.393,315.021,1.678,70.161,24.19,3.562,100,0,Low
WAG9-1006,WAG9,ER,2019,38,137,60,86.218,3.457,1.895,95.097,77.633,60.246,917.926,320.592,1.704,78.474,24.295,4.047,99,0,Low
WAG9-1006,WAG9,ER,2019,39,137,62,82.352,3.648,2.13,93.325,72.112,62.303,884.219,296.092,1.742,66.427,23.675,4.264,98,0,Low
WAG9-1006,WAG9,ER,2019,40,137,64,86.736,3.381,2.667,93.621,74.97,60.285,919.992,335.986,1.674,77.226,23.865,3.9,97,0,Low
WAG9-1006,WAG9,ER,2019,41,137,66,83.957,3.492,2.144,93.923,72.038,58.368,893.452,316.869,1.664,70.269,24.121,4.247,96,0,Low
WAG9-1006,WAG9,ER,2019,42,137,68,87.084,3.377,2.077,94.61,78.566,60.628,918.825,326.922,1.729,63.478,24.129,4.117,95,0,Low
WAG9-1006,WAG9,ER,2019,43,137,70,87.02,3.492,2.086,92.161,74.903,68.803,945.492,337.559,1.703,65.447,24.178,4.25,94,0,Low
WAG9-1006,WAG9,ER,2019,44,137,72,80.771,3.688,1.822,92.689,77.989,65.039,911.536,334.277,1.903,72.046,23.665,4.25,93,0,Low
WAG9-1006,WAG9,ER,2019,45,137,74,85.731,3.247,2.317,90.759,76.657,61.891,908.346,327.939,1.707,68.683,23.636,4.119,92,0,Low
WAG9-1006,WAG9,ER,2019,46,137,76,79.841,3.354,1.766,92.371,77.024,61.268,937.358,324.493,1.77,79.267,23.526,4.082,91,0,Low
WAG9-1006,WAG9,ER,2019,47,137,78,85.249,3.686,2.344,92.009,76.907,59.312,871.113,320.68,1.685,75.928,24.192,4.314,90,0,Low
WAG9-1006,WAG9,ER,2019,48,137,80,80.291,3.572,1.902,91.16,73.845,62.301,909.478,321.421,1.709,73.426,23.969,4.14,89,0,Low
WAG9-1006,WAG9,ER,2019,49,137,82,87.25,3.2,1.755,91.396,74.797,62.231,898.111,305.152,1.693,66.505,23.813,4.128,88,0,Low
WAG9-1006,WAG9,ER,2019,50,137,84,85.42,3.471,2.572,94.518,76.983,61.714,883.561,327.921,1.851,70.202,24.506,3.627,87,0,Low
WAG9-1006,WAG9,ER,2019,51,137,86,86.406,3.538,2.153,96.173,79.851,66.031,923.525,330.685,1.829,72.996,23.767,4.266,86,0,Low
WAG9-1006,WAG9,ER,2019,52,137,88,86.655,3.405,2.149,93.386,76.776,58.718,889.001,332.741,1.716,70.15,23.846,4.13,85,0,Low
WAG9-1006,WAG9,ER,2019,53,137,90,83.542,3.343,2.12,94.41,76.483,63.309,895.19,321.991,1.728,66.274,23.969,3.8,84,0,Low
WAG9-1006,WAG9,ER,2019,54,137,92,81.999,3.298,2.709,93.414,77.587,61.651,933.153,325.315,1.681,76.573,23.483,4.111,83,0,Low
WAG9-1006,WAG9,ER,2019,55,137,94,85.3,3.081,2.165,93.585,74.987,60.273,890.965,319.367,1.76,70.235,23.68,4.025,82,0,Low
WAG9-1006,WAG9,ER,2019,56,137,96,81.4,3.701,2.377,92.908,79.187,58.641,862.613,316.521,1.78,70.243,23.707,4.215,81,0,Low
WAG9-1006,WAG9,ER,2019,57,137,98,84.922,3.079,2.715,94.303,76.732,60.253,921.698,316.373,1.882,71.553,24.171,3.989,80,0,Low
WAG9-1006,WAG9,ER,2019,58,137,100,83.876,3.525,2.352,94.309,75.593,61.425,866.673,317.588,1.83,66.57,23.719,4.38,79,0,Low
WAG9-1006,WAG9,ER,2019,59,137,102,78.541,3.43,2.136,94.704,78.401,58.092,922.318,319.529,1.798,66.683,24.264,4.132,78,0,Low
WAG9-1006,WAG9,ER,2019,60,137,104,83.226,3.342,2.073,90.446,78.181,64.882,897.145,318.762,1.786,73.194,23.975,4.431,77,0,Low
WAG9-1006,WAG9,ER,2019,61,137,106,87.596,3.474,2.543,91.593,76.068,65.48,871.715,329.575,1.769,78.043,23.581,4.287,76,0,Low
WAG9-1006,WAG9,ER,2019,62,137,108,84.762,3.294,1.936,96.326,78.068,58.276,886.061,350.597,1.758,76.914,23.548,4.28,75,0,Low
WAG9-1006,WAG9,ER,2019,63,137,110,79.907,3.411,2.175,94.59,75.286,62.811,873.558,332.092,1.802,72.258,23.195,4.433,74,0,Low
WAG9-1006,WAG9,ER,2019,64,137,112,87.036,3.28,2.201,92.769,79.134,58.764,869.686,307.913,1.675,83.537,23.717,3.792,73,0,Low
WAG9-1006,WAG9,ER,2019,65,137,114,83.65,3.783,2.09,93.228,77.501,61.856,872.792,317.926,1.772,73.029,23.588,3.974,72,0,Low
WAG9-1006,WAG9,ER,2019,66,137,116,80.673,3.317,2.042,91.917,75.391,61.921,886.202,326.538,1.667,70.484,23.734,4.137,71,0,Low
WAG9-1006,WAG9,ER,2019,67,137,118,83.543,3.329,2.525,93.373,72.833,60.776,888.065,313.442,1.68,71.51,24.188,4.19,70,0,Low
WAG9-1006,WAG9,ER,2019,68,137,120,77.816,3.438,2.447,90.173,73.9,64.191,909.522,328.065,1.628,75.619,23.589,4.221,69,0,Low
WAG9-1006,WAG9,ER,2019,69,137,122,82.293,3.196,2.444,91.569,75.7,59.332,906.374,320.386,1.781,68.804,23.81,4.014,68,0,Low
WAG9-1006,WAG9,ER,2019,70,137,124,78.083,3.455,1.987,94.823,76.251,56.425,874.178,329.121,1.762,75.644,24.775,4.133,67,0,Low
WAG9-1006,WAG9,ER,2019,71,137,126,86.101,3.53,2.613,95.825,78.112,60.115,887.086,334.126,1.659,72.213,23.434,3.878,66,0,Low
WAG9-1006,WAG9,ER,2019,72,137,128,89.43,3.092,2.05,93.79,75.345,60.936,890.837,325.792,1.761,70.078,24.111,4.067,65,0,Low
WAG9-1006,WAG9,ER,2019,73,137,130,85.743,3.455,2.644,92.986,80.802,59.485,858.896,307.191,1.795,80.832,24.08,4.082,64,0,Low
WAG9-1006,WAG9,ER,2019,74,137,132,86.228,3.567,1.871,91.603,76.362,61.381,910.664,310.136,1.918,77.26,23.832,3.963,63,0,Low
WAG9-1006,WAG9,ER,2019,75,137,134,88.751,3.333,2.449,95.885,71.891,60.724,901.222,317.019,1.715,74.841,23.365,4.347,62,0,Low
WAG9-1006,WAG9,ER,2019,76,137,136,82.444,3.471,2.017,90.553,77.568,64.241,868.06,316.577,1.731,75.361,23.843,4.126,61,0,Low
WAG9-1006,WAG9,ER,2019,77,137,138,84.306,3.215,2.835,93.23,75.546,61.471,895.033,342.111,1.638,79.195,23.893,3.85,60,0,Medium
WAG9-1006,WAG9,ER,2019,78,137,140,85.72,3.039,1.984,91.918,74.735,64.724,911.517,333.985,1.758,78.959,23.212,4.12,59,0,Medium
WAG9-1006,WAG9,ER,2019,79,137,142,86.526,3.265,2.646,92.915,72.949,65.181,848.241,336.766,1.66,76.242,23.346,4.173,58,0,Medium
WAG9-1006,WAG9,ER,2019,80,137,144,83.903,3.18,2.538,92.95,75.804,57.547,901.597,318.173,1.796,66.364,23.071,4.078,57,0,Medium
WAG9-1006,WAG9,ER,2019,81,137,146,88.599,3.429,2.244,91.86,75.855,60.813,864.998,338.984,1.676,74.546,23.704,3.91,56,0,Medium
WAG9-1006,WAG9,ER,2019,82,137,148,89.411,3.425,1.956,92.99,78.102,61.401,875.121,327.847,1.639,75.392,23.026,4.41,55,0,Medium
WAG9-1006,WAG9,ER,2019,83,137,150,93.021,3.332,2.545,93.162,74.238,62.205,920.914,314.083,1.628,63.708,23.273,4.026,54,0,Medium
WAG9-1006,WAG9,ER,2019,84,137,152,89.37,3.395,1.936,93.318,75.701,60.577,896.415,321.804,1.675,67.576,23.243,4.073,53,0,Medium
WAG9-1006,WAG9,ER,2019,85,137,154,82.913,3.261,2.403,92.576,74.916,62.551,885.538,322.911,1.835,74.982,23.488,3.937,52,0,Medium
WAG9-1006,WAG9,ER,2019,86,137,156,86.156,3.292,2.36,91.634,75.828,62.364,919.394,332.356,1.827,71.854,23.698,3.603,51,0,Medium
